MINT,MINT_PRICE
4ocicHa88agNAjTKmVp3GXtsrSu8qSdUgEA6qUmc2Gmt,1.50847032
JDEu31aoXNusLQq2YPXShf24CaNF3HwsESQfmukfGUby,0.06709532
FEh6Di1ox88f2MTYcZZsU8UaaanJeYiN1DysqpZiPzgk,0.06222032
CWf6efesZTg4mGjiT4agUKN6Zbt2hyPYD21GTMeV3bP4,0.25847032
5S8Toopd7koTVC8NCmKSVmX9rFNc8Pb8wV3zSkbmodRn,0.01847032
6hHUiGEBP4L32XjV4BWa7kPFBh5q2V2B3Mdo5R6SFZhb,2.50847032
FSUXhYFsd1c9TB2xRpuCFJaWHvyrpMVeJBApNRE5rrNg,0.30847032
A3PhgAy1AFpwgUzui6ArNP8yGPqLsRPwtfJGKhS4T4Pn,2.00847032
6UjWaH2qvtwRG3eajsbHQhMsNbAVAekfSe64uqxkJgZE,0.07847032
4K5FazP4juv4tT9uQvbsNQDmNfGgQqMFdfsdNuBHG72n,0.09847032
GJ4h4UeBzxiiWoxfwGSp1fiSwZPPNL6UNcP2smuED7pD,0.01847032
2JUY5uoymekS8im1txFdojppQopSpNw7ZBdfzhrNaCFp,0.50847032
547ry2RZSjticxmLjWnRQSuGPjG7rk9PpucRFrHq1wfM,0.00947032
